,일자|시간|구분,공급량
649,2019-01-28 02 A,1644.9545711350474
650,2019-01-28 03 A,1567.0214377429627
651,2019-01-28 04 A,1599.689963290252
652,2019-01-28 05 A,1854.7936536915904
653,2019-01-28 06 A,2079.71646368146
654,2019-01-28 07 A,2375.941196365085
655,2019-01-28 08 A,2833.7590047509366
656,2019-01-28 09 A,2963.428489098197
657,2019-01-28 10 A,2864.697850881582
658,2019-01-28 11 A,2762.919908923429
659,2019-01-28 12 A,2607.700729293192
660,2019-01-28 13 A,2478.3292982544085
661,2019-01-28 14 A,2285.0100482431617
662,2019-01-28 15 A,2160.3782695500386
663,2019-01-28 16 A,2033.90604195816
664,2019-01-28 17 A,2080.410285816658
665,2019-01-28 18 A,2371.28730654724
666,2019-01-28 19 A,2653.6889274804703
667,2019-01-28 20 A,2750.280074656882
668,2019-01-28 21 A,2677.3991029173744
669,2019-01-28 22 A,2582.641416023412
670,2019-01-28 23 A,2449.9892236331325
671,2019-01-28 24 A,2300.357900999954
672,2019-01-29 01 A,1966.649601961303
673,2019-01-29 02 A,1753.284178556186
674,2019-01-29 03 A,1633.4245273091888
675,2019-01-29 04 A,1632.3573900633032
676,2019-01-29 05 A,1817.5866335626083
677,2019-01-29 06 A,1985.018668064424
678,2019-01-29 07 A,2258.1604725213874
679,2019-01-29 08 A,2786.184274582274
680,2019-01-29 09 A,2920.8523026441017
681,2019-01-29 10 A,2761.2304274790054
682,2019-01-29 11 A,2684.6123319798544
683,2019-01-29 12 A,2514.0746347847366
684,2019-01-29 13 A,2293.286887105377
685,2019-01-29 14 A,2162.2671268024023
686,2019-01-29 15 A,1971.5502661121543
687,2019-01-29 16 A,1955.94231181865
688,2019-01-29 17 A,1986.4547560534772
689,2019-01-29 18 A,2223.100189378616
690,2019-01-29 19 A,2557.6255019174664
691,2019-01-29 20 A,2598.8647486285945
692,2019-01-29 21 A,2500.8889060304127
693,2019-01-29 22 A,2464.621646510798
694,2019-01-29 23 A,2341.610312381201
695,2019-01-29 24 A,2193.130630271634
696,2019-01-30 01 A,1855.7671584216496
697,2019-01-30 02 A,1686.6345468922882
698,2019-01-30 03 A,1542.7322477701612
699,2019-01-30 04 A,1574.023831546627
700,2019-01-30 05 A,1742.2833848269663
701,2019-01-30 06 A,1914.7090601145856
702,2019-01-30 07 A,2189.4819285500007
703,2019-01-30 08 A,2656.241212376136
704,2019-01-30 09 A,2738.4056707320838
705,2019-01-30 10 A,2658.713673347127
706,2019-01-30 11 A,2588.59949477992
707,2019-01-30 12 A,2463.953538501384
708,2019-01-30 13 A,2248.483856255661
709,2019-01-30 14 A,2136.0037105471765
710,2019-01-30 15 A,1995.7734036858844
711,2019-01-30 16 A,1893.8578353134224
712,2019-01-30 17 A,1919.404530433408
713,2019-01-30 18 A,2155.9460989738022
714,2019-01-30 19 A,2516.237996213207
715,2019-01-30 20 A,2567.127795159194
716,2019-01-30 21 A,2606.565525122005
717,2019-01-30 22 A,2550.997693420927
718,2019-01-30 23 A,2470.8764705130766
719,2019-01-30 24 A,2295.042967219961
720,2019-01-31 01 A,1921.923460774068
721,2019-01-31 02 A,1709.3432991783452
722,2019-01-31 03 A,1619.0939035463034
723,2019-01-31 04 A,1605.519496910434
724,2019-01-31 05 A,1796.6594213032067
725,2019-01-31 06 A,1932.5992151377736
726,2019-01-31 07 A,2279.463808823703
727,2019-01-31 08 A,2659.1987981241664
728,2019-01-31 09 A,2947.5649466730933
729,2019-01-31 10 A,2802.1382781887205
730,2019-01-31 11 A,2732.4008751878946
731,2019-01-31 12 A,2446.7845019724155
732,2019-01-31 13 A,2289.240545513774
733,2019-01-31 14 A,2170.147787641035
734,2019-01-31 15 A,2039.4231525132368
735,2019-01-31 16 A,1913.9634261099168
736,2019-01-31 17 A,1951.3467433708493
737,2019-01-31 18 A,2168.916426615604
738,2019-01-31 19 A,2526.8405066131027
739,2019-01-31 20 A,2578.961218026826
740,2019-01-31 21 A,2540.349560670871
741,2019-01-31 22 A,2579.3916816436777
742,2019-01-31 23 A,2449.564085610323
743,2019-01-31 24 A,2199.4405226057224
744,2019-02-01 01 A,1910.9758942124363
745,2019-02-01 02 A,1674.5332053755462
746,2019-02-01 03 A,1555.0916102883396
747,2019-02-01 04 A,1531.1227014063566
748,2019-02-01 05 A,1738.882298231305
749,2019-02-01 06 A,1937.7643232346916
750,2019-02-01 07 A,2234.130482274297
751,2019-02-01 08 A,2715.874869170815
752,2019-02-01 09 A,2847.5585247945173
753,2019-02-01 10 A,2697.7824282716174
754,2019-02-01 11 A,2598.0820017349592
755,2019-02-01 12 A,2414.5525545304263
756,2019-02-01 13 A,2255.782200146311
757,2019-02-01 14 A,2101.446513162029
758,2019-02-01 15 A,1981.7779828367668
759,2019-02-01 16 A,1905.270293100805
760,2019-02-01 17 A,1934.308394271704
761,2019-02-01 18 A,2169.346909358782
762,2019-02-01 19 A,2431.227004260614
763,2019-02-01 20 A,2504.981679276758
764,2019-02-01 21 A,2419.36864651818
765,2019-02-01 22 A,2352.7244392361645
766,2019-02-01 23 A,2316.0973796191547
767,2019-02-01 24 A,2222.2389119782074
768,2019-02-02 01 A,1988.3286628633043
769,2019-02-02 02 A,1762.3030585753231
770,2019-02-02 03 A,1589.7340586972982
771,2019-02-02 04 A,1628.3134104880996
772,2019-02-02 05 A,1753.7530280042188
773,2019-02-02 06 A,1892.054277863234
774,2019-02-02 07 A,2005.532243643542
775,2019-02-02 08 A,2351.2276237314754
776,2019-02-02 09 A,2484.4656724753686
777,2019-02-02 10 A,2533.622677928271
778,2019-02-02 11 A,2393.7939935891054
779,2019-02-02 12 A,2178.7709836642
780,2019-02-02 13 A,1993.5055863419843
781,2019-02-02 14 A,1871.0433322109443
782,2019-02-02 15 A,1759.1571704170174
783,2019-02-02 16 A,1697.8767864287574
784,2019-02-02 17 A,1694.2815817215603
785,2019-02-02 18 A,1943.2338561089784
786,2019-02-02 19 A,2303.2440941297714
787,2019-02-02 20 A,2320.861531004816
788,2019-02-02 21 A,2276.91184846477
789,2019-02-02 22 A,2212.878840457508
790,2019-02-02 23 A,2153.2311954153997
791,2019-02-02 24 A,2086.461365892899
792,2019-02-03 01 A,1853.3350187238289
793,2019-02-03 02 A,1684.3092012757934
794,2019-02-03 03 A,1561.551559569156
795,2019-02-03 04 A,1559.0589501344984
796,2019-02-03 05 A,1732.1125218348047
797,2019-02-03 06 A,1810.0581437408
798,2019-02-03 07 A,1851.950835023949
799,2019-02-03 08 A,2168.6585848952504
800,2019-02-03 09 A,2339.65068979075
801,2019-02-03 10 A,2450.125253470129
802,2019-02-03 11 A,2384.5573388490284
803,2019-02-03 12 A,2161.892928345936
804,2019-02-03 13 A,2025.943239300796
805,2019-02-03 14 A,1861.18675294434
806,2019-02-03 15 A,1790.420166492912
807,2019-02-03 16 A,1754.05056902834
808,2019-02-03 17 A,1798.894463036616
809,2019-02-03 18 A,2090.85252192822
810,2019-02-03 19 A,2467.587192702675
811,2019-02-03 20 A,2514.488753462085
812,2019-02-03 21 A,2419.798982843701
813,2019-02-03 22 A,2300.8134273961523
814,2019-02-03 23 A,2204.844657093477
815,2019-02-03 24 A,2126.3658552983584
816,2019-02-04 01 A,1832.2433940262213
817,2019-02-04 02 A,1614.2332841366806
818,2019-02-04 03 A,1562.2352673801322
819,2019-02-04 04 A,1570.3213689984914
820,2019-02-04 05 A,1817.6279729116509
821,2019-02-04 06 A,2025.3785302969663
822,2019-02-04 07 A,2365.796402868875
823,2019-02-04 08 A,2826.1933248745145
824,2019-02-04 09 A,2916.812595506756
825,2019-02-04 10 A,2768.576083634357
826,2019-02-04 11 A,2686.242908600884
827,2019-02-04 12 A,2463.457572366386
828,2019-02-04 13 A,2300.1980663078893
829,2019-02-04 14 A,2159.498305106663
830,2019-02-04 15 A,2030.801545022889
831,2019-02-04 16 A,1957.223298068709
832,2019-02-04 17 A,2024.8125260312247
833,2019-02-04 18 A,2219.7359813613384
834,2019-02-04 19 A,2582.8184348325185
835,2019-02-04 20 A,2638.082217063866
836,2019-02-04 21 A,2570.0482905631134
837,2019-02-04 22 A,2469.4424290305733
838,2019-02-04 23 A,2443.8698164401744
839,2019-02-04 24 A,2343.947590323347
840,2019-02-05 01 A,2096.7535677108463
841,2019-02-05 02 A,1852.921479041454
842,2019-02-05 03 A,1735.1304785964671
843,2019-02-05 04 A,1747.4169195187046
844,2019-02-05 05 A,1952.124494964865
845,2019-02-05 06 A,2149.2591301186394
846,2019-02-05 07 A,2459.596217931037
847,2019-02-05 08 A,2934.4609757765365
848,2019-02-05 09 A,2990.6639517353697
849,2019-02-05 10 A,2818.9838567270244
850,2019-02-05 11 A,2747.994523749203
851,2019-02-05 12 A,2488.98574414839
852,2019-02-05 13 A,2243.3791971271635
853,2019-02-05 14 A,2144.2399891190576
854,2019-02-05 15 A,2022.9567145972003
855,2019-02-05 16 A,1944.347199994383
856,2019-02-05 17 A,1971.5166617649493
857,2019-02-05 18 A,2202.8648748258333
858,2019-02-05 19 A,2623.390567943128
859,2019-02-05 20 A,2694.9844869047784
860,2019-02-05 21 A,2690.5450653967278
861,2019-02-05 22 A,2576.942172965957
862,2019-02-05 23 A,2454.2675594328016
863,2019-02-05 24 A,2355.2533415219023
864,2019-02-06 01 A,2098.7823426876157
865,2019-02-06 02 A,1828.0173308798453
866,2019-02-06 03 A,1743.505601212184
867,2019-02-06 04 A,1739.7743684510592
868,2019-02-06 05 A,1943.9012186324485
869,2019-02-06 06 A,2158.709167952711
870,2019-02-06 07 A,2427.4235320420307
871,2019-02-06 08 A,2923.81394219267
872,2019-02-06 09 A,3011.5310260444458
873,2019-02-06 10 A,2838.169270852128
874,2019-02-06 11 A,2775.3581591158795
875,2019-02-06 12 A,2566.6658753108923
876,2019-02-06 13 A,2301.3953192934805
877,2019-02-06 14 A,2124.786308849229
878,2019-02-06 15 A,1993.4895185634643
879,2019-02-06 16 A,1930.295455025067
880,2019-02-06 17 A,2021.1572985898629
881,2019-02-06 18 A,2300.959767799751
882,2019-02-06 19 A,2662.893434198598
883,2019-02-06 20 A,2726.1119474809866
884,2019-02-06 21 A,2760.0203791314
885,2019-02-06 22 A,2669.3403272612563
886,2019-02-06 23 A,2598.066464219708
887,2019-02-06 24 A,2450.2136273894
888,2019-02-07 01 A,2216.0515438768307
889,2019-02-07 02 A,1884.5947315451845
890,2019-02-07 03 A,1750.6912372006668
891,2019-02-07 04 A,1733.7479569949323
892,2019-02-07 05 A,1932.1464047095728
893,2019-02-07 06 A,2110.087221253677
894,2019-02-07 07 A,2480.8509019735566
895,2019-02-07 08 A,2930.428454376755
896,2019-02-07 09 A,3016.7620313498865
897,2019-02-07 10 A,2879.412068716467
898,2019-02-07 11 A,2750.471356808629
899,2019-02-07 12 A,2550.475503570127
900,2019-02-07 13 A,2348.570961134938
901,2019-02-07 14 A,2128.691546659644
902,2019-02-07 15 A,2004.5221095061845
903,2019-02-07 16 A,1932.8797161585508
904,2019-02-07 17 A,1982.4535082862617
905,2019-02-07 18 A,2238.2311023212487
906,2019-02-07 19 A,2608.9733225139107
907,2019-02-07 20 A,2653.017003147063
908,2019-02-07 21 A,2659.855191739399
909,2019-02-07 22 A,2602.8284013007524
910,2019-02-07 23 A,2589.651728896664
911,2019-02-07 24 A,2466.2835911969187
912,2019-02-08 01 A,2150.0451077883754
913,2019-02-08 02 A,1869.5177078459628
914,2019-02-08 03 A,1754.8744638861588
915,2019-02-08 04 A,1782.0144914667562
916,2019-02-08 05 A,1971.1284435247408
917,2019-02-08 06 A,2187.6733674321267
918,2019-02-08 07 A,2491.9628501564302
919,2019-02-08 08 A,2900.970685164919
920,2019-02-08 09 A,3029.1928810829154
921,2019-02-08 10 A,2821.457348084463
922,2019-02-08 11 A,2739.992324110626
923,2019-02-08 12 A,2491.418137668431
924,2019-02-08 13 A,2385.605497537068
925,2019-02-08 14 A,2198.057314168519
926,2019-02-08 15 A,2070.872163148054
927,2019-02-08 16 A,1997.4136779960568
928,2019-02-08 17 A,2053.783245058803
929,2019-02-08 18 A,2267.892112236633
930,2019-02-08 19 A,2576.344141618439
931,2019-02-08 20 A,2605.133760876314
932,2019-02-08 21 A,2625.710210856785
933,2019-02-08 22 A,2583.457804230979
934,2019-02-08 23 A,2484.118830259014
935,2019-02-08 24 A,2426.660072899396
936,2019-02-09 01 A,2016.606702969014
937,2019-02-09 02 A,1753.4573609544118
938,2019-02-09 03 A,1625.8995657870933
939,2019-02-09 04 A,1633.506025815354
940,2019-02-09 05 A,1786.8275745698177
941,2019-02-09 06 A,1885.833922116048
942,2019-02-09 07 A,1969.067413622845
943,2019-02-09 08 A,2310.986584177764
944,2019-02-09 09 A,2488.2048107088463
945,2019-02-09 10 A,2484.408481282241
946,2019-02-09 11 A,2452.61933830898
947,2019-02-09 12 A,2228.006442464045
948,2019-02-09 13 A,2149.856057625011
949,2019-02-09 14 A,2054.9800919342424
950,2019-02-09 15 A,1918.56084255776
951,2019-02-09 16 A,1891.4388277980152
952,2019-02-09 17 A,1895.2573031603688
953,2019-02-09 18 A,2100.1259998998157
954,2019-02-09 19 A,2408.6733953421885
955,2019-02-09 20 A,2438.100522919301
956,2019-02-09 21 A,2325.8145270674167
957,2019-02-09 22 A,2225.9315902406424
958,2019-02-09 23 A,2160.299011505268
959,2019-02-09 24 A,2065.9975843532598
960,2019-02-10 01 A,1911.57690769826
961,2019-02-10 02 A,1678.6251759971462
962,2019-02-10 03 A,1557.8568514774256
963,2019-02-10 04 A,1555.791519723465
964,2019-02-10 05 A,1705.8695516450905
965,2019-02-10 06 A,1818.2432696530973
966,2019-02-10 07 A,1852.1737065549296
967,2019-02-10 08 A,2148.993611826128
968,2019-02-10 09 A,2308.892026915645
969,2019-02-10 10 A,2383.0895131351567
970,2019-02-10 11 A,2270.460559718819
971,2019-02-10 12 A,2091.388393660676
972,2019-02-10 13 A,1946.9666218729749
973,2019-02-10 14 A,1842.343762516696
974,2019-02-10 15 A,1761.5645162077249
975,2019-02-10 16 A,1731.4410861070671
976,2019-02-10 17 A,1780.9158751620876
977,2019-02-10 18 A,2006.403828655364
978,2019-02-10 19 A,2302.979503817673
979,2019-02-10 20 A,2423.462374934894
980,2019-02-10 21 A,2365.099165159172
981,2019-02-10 22 A,2271.744518258426
982,2019-02-10 23 A,2161.382420601395
983,2019-02-10 24 A,2060.581306951165
984,2019-02-11 01 A,1785.50997731382
985,2019-02-11 02 A,1562.9805145357386
986,2019-02-11 03 A,1519.4300552129948
987,2019-02-11 04 A,1529.4032055333205
988,2019-02-11 05 A,1749.4696346634742
989,2019-02-11 06 A,1969.3023889202452
990,2019-02-11 07 A,2284.0073927416647
991,2019-02-11 08 A,2740.416767535298
992,2019-02-11 09 A,2836.538317471512
993,2019-02-11 10 A,2722.7425681712007
994,2019-02-11 11 A,2608.485793465867
995,2019-02-11 12 A,2391.182569964948
996,2019-02-11 13 A,2234.2206129867427
997,2019-02-11 14 A,2076.359271576928
998,2019-02-11 15 A,1933.8701675625337
999,2019-02-11 16 A,1881.2670036068437
1000,2019-02-11 17 A,1900.7726778190845
1001,2019-02-11 18 A,2082.2461869002973
1002,2019-02-11 19 A,2416.426364085847
1003,2019-02-11 20 A,2517.7563005459
1004,2019-02-11 21 A,2465.7177183255462
1005,2019-02-11 22 A,2362.4974459875198
1006,2019-02-11 23 A,2292.6043346610822
1007,2019-02-11 24 A,2180.603955256239
1008,2019-02-12 01 A,1961.7228543554609
1009,2019-02-12 02 A,1716.0051573741384
1010,2019-02-12 03 A,1608.052189676579
1011,2019-02-12 04 A,1633.7168482873506
1012,2019-02-12 05 A,1820.2714395213632
1013,2019-02-12 06 A,2018.9177498688089
1014,2019-02-12 07 A,2306.7237031596173
1015,2019-02-12 08 A,2758.805167132397
1016,2019-02-12 09 A,2832.1812675646343
1017,2019-02-12 10 A,2630.120498876427
1018,2019-02-12 11 A,2492.4949751727754
1019,2019-02-12 12 A,2310.349746785472
1020,2019-02-12 13 A,2141.886427442977
1021,2019-02-12 14 A,2019.0637809990667
1022,2019-02-12 15 A,1893.9588327933843
1023,2019-02-12 16 A,1821.8457817186995
1024,2019-02-12 17 A,1879.7153873658128
1025,2019-02-12 18 A,2051.826347482288
1026,2019-02-12 19 A,2410.7659063715555
1027,2019-02-12 20 A,2474.7492537725184
1028,2019-02-12 21 A,2446.5906959406343
1029,2019-02-12 22 A,2347.5284815730547
1030,2019-02-12 23 A,2239.3439930208624
1031,2019-02-12 24 A,2129.913388694049
1032,2019-02-13 01 A,1861.196198308792
1033,2019-02-13 02 A,1623.3671478566612
1034,2019-02-13 03 A,1535.2905596410844
1035,2019-02-13 04 A,1536.4026157211947
1036,2019-02-13 05 A,1741.4184637075414
1037,2019-02-13 06 A,1923.2515864630493
1038,2019-02-13 07 A,2197.620266848772
1039,2019-02-13 08 A,2634.8968614766063
1040,2019-02-13 09 A,2647.387777757446
1041,2019-02-13 10 A,2490.655406401941
1042,2019-02-13 11 A,2398.796011436801
1043,2019-02-13 12 A,2166.6369337849314
1044,2019-02-13 13 A,2032.4220923757664
1045,2019-02-13 14 A,1893.1051653480156
1046,2019-02-13 15 A,1767.3495564432842
1047,2019-02-13 16 A,1703.2479618729822
1048,2019-02-13 17 A,1726.7911207672746
1049,2019-02-13 18 A,1920.429752733742
1050,2019-02-13 19 A,2281.3114713191426
1051,2019-02-13 20 A,2318.3839677640403
1052,2019-02-13 21 A,2263.8378615008637
1053,2019-02-13 22 A,2209.113693931823
1054,2019-02-13 23 A,2144.4246339128954
1055,2019-02-13 24 A,1959.739291887574
1056,2019-02-14 01 A,1806.589545801936
1057,2019-02-14 02 A,1544.883186323776
1058,2019-02-14 03 A,1495.4606237879668
1059,2019-02-14 04 A,1524.996698821017
1060,2019-02-14 05 A,1732.5718056381545
1061,2019-02-14 06 A,1901.203940776022
1062,2019-02-14 07 A,2213.350321317216
1063,2019-02-14 08 A,2649.564482527341
1064,2019-02-14 09 A,2712.239413007549
1065,2019-02-14 10 A,2533.7582471806736
1066,2019-02-14 11 A,2454.98672578763
1067,2019-02-14 12 A,2279.9913542120385
1068,2019-02-14 13 A,2096.312657387519
1069,2019-02-14 14 A,1956.344752200432
1070,2019-02-14 15 A,1776.911532712059
1071,2019-02-14 16 A,1727.2042945590033
1072,2019-02-14 17 A,1794.5518921933242
1073,2019-02-14 18 A,2007.293715491528
1074,2019-02-14 19 A,2300.261846396153
1075,2019-02-14 20 A,2391.922323314764
1076,2019-02-14 21 A,2374.928931447291
1077,2019-02-14 22 A,2302.375903560964
1078,2019-02-14 23 A,2201.4971007414315
1079,2019-02-14 24 A,2116.528978598012
1080,2019-02-15 01 A,1907.643117656324
1081,2019-02-15 02 A,1694.9356544127736
1082,2019-02-15 03 A,1549.488255984065
1083,2019-02-15 04 A,1560.0066106166353
1084,2019-02-15 05 A,1750.3124550970538
1085,2019-02-15 06 A,1897.2004921840555
1086,2019-02-15 07 A,2183.1668972794087
1087,2019-02-15 08 A,2619.3615084852445
1088,2019-02-15 09 A,2722.5855429784
1089,2019-02-15 10 A,2550.3793244191984
1090,2019-02-15 11 A,2463.541785133638
1091,2019-02-15 12 A,2214.4822208804326
1092,2019-02-15 13 A,2078.903025107808
1093,2019-02-15 14 A,1915.043958698668
1094,2019-02-15 15 A,1786.181504229759
1095,2019-02-15 16 A,1728.42530837209
1096,2019-02-15 17 A,1773.9784053751748
1097,2019-02-15 18 A,1992.923335791924
1098,2019-02-15 19 A,2251.561884938923
1099,2019-02-15 20 A,2339.00042846155
1100,2019-02-15 21 A,2323.372142220493
1101,2019-02-15 22 A,2239.9355592896927
1102,2019-02-15 23 A,2125.483825616264
1103,2019-02-15 24 A,2056.067142995751
1104,2019-02-16 01 A,1733.564407090039
1105,2019-02-16 02 A,1513.7301368265507
1106,2019-02-16 03 A,1413.283171869927
1107,2019-02-16 04 A,1430.4010835541094
1108,2019-02-16 05 A,1566.71581663146
1109,2019-02-16 06 A,1661.0311036814228
1110,2019-02-16 07 A,1739.3926726307136
1111,2019-02-16 08 A,2079.25603583182
1112,2019-02-16 09 A,2195.8797683231733
1113,2019-02-16 10 A,2279.6573026993647
1114,2019-02-16 11 A,2242.851354211456
1115,2019-02-16 12 A,2007.991533154616
1116,2019-02-16 13 A,1922.7390400182849
1117,2019-02-16 14 A,1791.787718282311
1118,2019-02-16 15 A,1682.1965567518896
1119,2019-02-16 16 A,1618.3031307109936
1120,2019-02-16 17 A,1691.8389141101477
1121,2019-02-16 18 A,1895.167946075296
1122,2019-02-16 19 A,2207.7964819195386
1123,2019-02-16 20 A,2224.684963326336
1124,2019-02-16 21 A,2122.852615822409
1125,2019-02-16 22 A,2073.1450766161706
1126,2019-02-16 23 A,1946.721387293144
1127,2019-02-16 24 A,1805.6780737227205
1128,2019-02-17 01 A,1659.7171926783149
1129,2019-02-17 02 A,1452.0370065142342
1130,2019-02-17 03 A,1337.1983204868436
1131,2019-02-17 04 A,1379.5244208100703
1132,2019-02-17 05 A,1541.2851421532496
1133,2019-02-17 06 A,1627.9840838945338
1134,2019-02-17 07 A,1675.8001064452114
1135,2019-02-17 08 A,1978.688265975116
1136,2019-02-17 09 A,2111.2963143881598
1137,2019-02-17 10 A,2176.6788640049213
1138,2019-02-17 11 A,2108.71246251514
1139,2019-02-17 12 A,1914.4365513763412
1140,2019-02-17 13 A,1813.57573144281
1141,2019-02-17 14 A,1699.5906012918863
1142,2019-02-17 15 A,1630.6804195712523
1143,2019-02-17 16 A,1576.193234828589
1144,2019-02-17 17 A,1677.9820443874808
1145,2019-02-17 18 A,1903.9720664288063
1146,2019-02-17 19 A,2251.340848962986
1147,2019-02-17 20 A,2252.897968281217
1148,2019-02-17 21 A,2147.9453146108267
1149,2019-02-17 22 A,2081.448817310052
1150,2019-02-17 23 A,1966.3872917174224
1151,2019-02-17 24 A,1888.5870910781412
1152,2019-02-18 01 A,1660.5594383437804
1153,2019-02-18 02 A,1474.6042110995186
1154,2019-02-18 03 A,1427.909348107215
1155,2019-02-18 04 A,1483.1038595240514
1156,2019-02-18 05 A,1646.928457110789
1157,2019-02-18 06 A,1838.5981758412051
1158,2019-02-18 07 A,2164.731432101145
1159,2019-02-18 08 A,2617.26177486361
1160,2019-02-18 09 A,2679.375389899494
1161,2019-02-18 10 A,2531.9556568791904
1162,2019-02-18 11 A,2461.510644414117
1163,2019-02-18 12 A,2230.722125551976
1164,2019-02-18 13 A,2034.386476466309
1165,2019-02-18 14 A,1968.2899956288616
1166,2019-02-18 15 A,1843.136457234771
1167,2019-02-18 16 A,1772.218523998475
