일자|시간|구분,공급량,일자,시간,구분,month,day,weekday,기온,습도,기압,공급량_r,기온_r,습도_r,기압_r
2019-01-07 13 A,0,2019-01-07,13,0,1,7,0,0.9742522283720364,43.902455621625684,1012.9079161821395,0.0,-1.2641414686714296,-0.324562632861727,-0.0003308374005827719
2019-01-07 14 A,0,2019-01-07,14,0,1,7,0,1.409091392697042,43.108220275476874,1012.471295317355,0.0,-1.3702111694097678,-0.34059354500187417,-0.0009960571531337523
2019-01-07 15 A,0,2019-01-07,15,0,1,7,0,1.5561923476023902,43.059067074001355,1012.3201923091656,0.0,-1.4105050923828921,-0.34370208221278814,-0.0014135915515129556
2019-01-07 16 A,0,2019-01-07,16,0,1,7,0,1.4269165227143128,43.69892419527292,1012.3109268413255,0.0,-1.422829874623641,-0.28209910545379774,-0.0016485971387570552
2019-01-07 17 A,0,2019-01-07,17,0,1,7,0,0.7603017796744823,46.124431235159406,1012.3624272996075,0.0,-1.3130069071669253,-0.1794741054301447,-0.0015978068593966589
2019-01-07 18 A,0,2019-01-07,18,0,1,7,0,-0.2698422232488663,50.165078234682085,1012.5214091524108,0.0,-0.7222083453047505,-0.011839731752907968,-0.0014094533713561502
2019-01-07 19 A,0,2019-01-07,19,0,1,7,0,-0.8698214813205378,52.90632948810349,1012.7873550722126,0.0,-5.120031247233853,0.14123026014026,-0.0007608972756345795
2019-01-07 20 A,0,2019-01-07,20,0,1,7,0,-1.4369175263600602,55.329443433210066,1013.0628535466923,0.0,-2.474892727483038,0.2602812906427863,0.00015296293184949183
2019-01-07 21 A,0,2019-01-07,21,0,1,7,0,-1.8803144236187672,57.027065386885454,1013.4377692442118,0.0,-2.3344162297519895,0.3228814602519474,0.0009545692123092294
2019-01-07 22 A,0,2019-01-07,22,0,1,7,0,-2.2607880076959774,57.781971360827434,1013.6965968909091,0.0,-2.4527690045379997,0.34192343883167003,0.001359653390498733
2019-01-07 23 A,0,2019-01-07,23,0,1,7,0,-2.6162620032599437,58.92988132200308,1013.7241586835001,0.0,-2.833507399776429,0.34854306844418254,0.001396045231462974
2019-01-07 24 A,0,2019-01-07,24,0,1,7,0,-2.8681836815788335,60.01403887079063,1013.7241586835001,0.0,-4.772427946711931,0.3011334180971656,0.0013451026501694458
2019-01-08 01 A,0,2019-01-08,01,0,1,8,1,-3.9324104120182466,60.47435577015542,1014.6089945152527,0.0,13.57299886086218,0.20550705586951365,0.002061769108259559
2019-01-08 02 A,0,2019-01-08,02,0,1,8,1,-4.281532813889176,61.425472246627,1014.6089945152527,0.0,3.922312113273032,0.16102312976444771,0.001798639599830142
2019-01-08 03 A,0,2019-01-08,03,0,1,8,1,-4.570998891637223,61.87023375091783,1014.5830277147776,0.0,2.1811143004263354,0.11821536440364457,0.0015005724104513714
2019-01-08 04 A,0,2019-01-08,04,0,1,8,1,-4.876857394052632,62.78380899823177,1014.5558790892879,0.0,1.5936393045727186,0.10094756888314645,0.0011032841670287803
2019-01-08 05 A,0,2019-01-08,05,0,1,8,1,-5.053839767010088,63.241102618631686,1014.5558790892879,0.0,1.2354328445684635,0.09447810673876042,0.0008476719770139974
2019-01-08 06 A,0,2019-01-08,06,0,1,8,1,-5.257556229741176,63.41987829356179,1014.633298876063,0.0,1.0095679344003383,0.0761921943644276,0.0008968319288587715
2019-01-08 07 A,0,2019-01-08,07,0,1,8,1,-5.328980176450474,63.55212221155272,1014.8709440669477,0.0,0.8579633552329046,0.05895426149170756,0.001131259794515344
2019-01-08 08 A,0,2019-01-08,08,0,1,8,1,-5.340179276084352,62.589467978975385,1015.1433892727865,0.0,0.3579913377717842,0.03497535743677638,0.0005267001972411674
2019-01-08 09 A,0,2019-01-08,09,0,1,8,1,-4.876875394683153,57.63639481259146,1015.3244070655127,0.0,0.13904893566684853,-0.0616857680608814,0.0007051115790687418
2019-01-08 10 A,0,2019-01-08,10,0,1,8,1,-3.7595655953938127,52.83463653311148,1015.3244070655127,0.0,-0.1775177188793354,-0.14604110361345313,0.0007307231941430682
2019-01-08 11 A,0,2019-01-08,11,0,1,8,1,-2.3019235063182655,47.35991046435281,1015.2923565897356,0.0,-0.5279904003087151,-0.24566681728904594,0.0007259112244352406
2019-01-08 12 A,0,2019-01-08,12,0,1,8,1,-1.0198589132993312,43.54095764553882,1014.9004004773607,0.0,-0.798201177655719,-0.31150856258614534,0.00033957852413412005
2019-01-08 13 A,0,2019-01-08,13,0,1,8,1,-0.04809703186542769,41.176178856747676,1014.2497476334196,0.0,-0.990851827395901,-0.3507370249726927,-0.00037801956930478317
2019-01-08 14 A,0,2019-01-08,14,0,1,8,1,0.5523695814365175,40.072800671533145,1013.8131267686351,0.0,-1.1036539005863668,-0.3694498424751491,-0.0010423170596189383
2019-01-08 15 A,0,2019-01-08,15,0,1,8,1,0.7437481165119841,39.95696597062953,1013.6620237604457,0.0,-1.1392739977556208,-0.3616024027548597,-0.0014592672601671148
2019-01-08 16 A,0,2019-01-08,16,0,1,8,1,0.5510501585638347,40.50084649758846,1013.6527582926055,0.0,-1.1129924621745715,-0.29730430521756895,-0.0016464183873393992
2019-01-08 17 A,0,2019-01-08,17,0,1,8,1,-0.18360523633442602,43.06435570851528,1013.6527582926055,0.0,-0.9511631778524153,-0.1849218896106754,-0.0016464183873393992
2019-01-08 18 A,0,2019-01-08,18,0,1,8,1,-1.188731918011309,46.77568766949553,1013.6596142022855,0.0,-0.4835919113956196,-0.012335808685639566,-0.0016081499844382856
2019-01-08 19 A,0,2019-01-08,19,0,1,8,1,-1.7282485792142344,49.51727062256885,1013.9255601220873,0.0,0.6945957491543626,0.13725726994069373,-0.0009605281018855327
2019-01-08 20 A,0,2019-01-08,20,0,1,8,1,-2.249483563350204,51.94038456767543,1014.201058596567,0.0,45.76969609359907,0.26141827653256827,-4.800497803049676e-05
2019-01-08 21 A,0,2019-01-08,21,0,1,8,1,-2.6215050889289255,53.91495655635382,1014.5759742940866,0.0,-5.745925874685785,0.3454252174256901,0.0007524537859189956
2019-01-08 22 A,0,2019-01-08,22,0,1,8,1,-3.0162998290577403,55.17028917224283,1014.8348019407838,0.0,-5.0555394522590875,0.3807427023562272,0.0011569716067564599
2019-01-08 23 A,0,2019-01-08,23,0,1,8,1,-3.371773824621707,56.57516113583245,1014.8623637333749,0.0,-7.118814725340678,0.39688836230129415,0.0011933134210642253
2019-01-08 24 A,0,2019-01-08,24,0,1,8,1,-3.5404331010669794,57.099669230285365,1014.8623637333749,0.0,18.28285473633383,0.3259148613941722,0.0011933134210642253
2019-01-09 01 A,0,2019-01-09,01,0,1,9,2,-3.8396820977493067,58.20152259886515,1014.6150759784224,0.0,2.2300656183043435,0.24426866816157788,0.000942586409431717
2019-01-09 02 A,0,2019-01-09,02,0,1,9,2,-4.07622647621769,58.44046056604844,1014.6150759784224,0.0,1.3585880672738568,0.1802035902078295,0.0006800458371441796
2019-01-09 03 A,0,2019-01-09,03,0,1,9,2,-4.3394494094258445,58.890571506299324,1014.5891091779473,0.0,0.9290869602812344,0.13381084865800688,0.00038261701473401704
2019-01-09 04 A,0,2019-01-09,04,0,1,9,2,-4.607642931455839,59.48413378851583,1014.5619605524577,0.0,0.7576326480977362,0.10329558971898463,-1.3812412262818619e-05
2019-01-09 05 A,0,2019-01-09,05,0,1,9,2,-4.784625304413296,60.196184239669364,1014.5619605524577,0.0,0.5862565313700797,0.09109785616195665,-0.00026885300721294015
2019-01-09 06 A,0,2019-01-09,06,0,1,9,2,-4.988341767144384,60.63708630425361,1014.6393803392327,0.0,0.479441393938707,0.07179697038191012,-0.00021971786727991208
2019-01-09 07 A,0,2019-01-09,07,0,1,9,2,-5.0763446422602465,60.871329580870515,1014.8770255301174,0.0,0.43382024101243144,0.06605397897094441,1.4447078999553815e-05
2019-01-09 08 A,0,2019-01-09,08,0,1,9,2,-5.061082754959384,60.92490219205765,1015.1494707359562,0.0,0.3180994223261403,0.04679223964573062,0.0005266970402726511
2019-01-09 09 A,0,2019-01-09,09,0,1,9,2,-4.607761055989526,56.32544236172738,1015.3440747410117,0.0,0.13039868684260247,-0.03619099137541365,0.0007184978617494962
2019-01-09 10 A,0,2019-01-09,10,0,1,9,2,-3.436130893738641,51.66828387730497,1015.3440747410117,0.0,-0.20816431543713337,-0.12263911597838387,0.0007441096659080894
2019-01-09 11 A,0,2019-01-09,11,0,1,9,2,-1.9784888046630957,46.93329321678714,1015.3120242652346,0.0,-0.570607177228039,-0.21099476065921607,0.0007392980832521525
2019-01-09 12 A,0,2019-01-09,12,0,1,9,2,-0.6964242116441594,43.36986143562892,1014.9200681528597,0.0,-0.8544454022341553,-0.2795247409212339,0.000352967698697314
2019-01-09 13 A,0,2019-01-09,13,0,1,9,2,0.32267236923120174,41.08747741258891,1014.2694153089186,0.0,-1.0646852970974197,-0.32240350061631046,-0.0003646271152913721
2019-01-09 14 A,0,2019-01-09,14,0,1,9,2,0.877757988940302,39.98409922737438,1013.8327944441342,0.0,-1.1729114256020017,-0.34313740963627937,-0.0010289237609234533
2019-01-09 15 A,0,2019-01-09,15,0,1,9,2,1.0150003820756024,39.86826452647077,1013.6029709927504,0.0,-1.2005500465450794,-0.34561627360859165,-0.0015234207255061946
2019-01-09 16 A,0,2019-01-09,16,0,1,9,2,0.8857245571875255,40.4121450534297,1013.5937055249103,0.0,-1.1922244982812622,-0.28252414257310166,-0.0017239173001997873
2019-01-09 17 A,0,2019-01-09,17,0,1,9,2,0.17052520920876107,42.878392964759975,1013.5937055249103,0.0,-1.0496270993399857,-0.1701215959372305,-0.0017239173001997873
2019-01-09 18 A,0,2019-01-09,18,0,1,9,2,-0.8568717898669168,46.58972492574023,1013.6005614345903,0.0,-0.5669059193828353,-0.007320353367490227,-0.0016856520850158307
2019-01-09 19 A,0,2019-01-09,19,0,1,9,2,-1.4435818980275896,49.32485547743938,1013.8665073543921,0.0,1.0728485223388433,0.1373071954737294,-0.0010380726832853891
2019-01-09 20 A,0,2019-01-09,20,0,1,9,2,-2.0114223001158793,51.65667278807743,1014.1420058288718,0.0,-7.233636629341051,0.2572364146222857,-0.00012561699891938132
2019-01-09 21 A,0,2019-01-09,21,0,1,9,2,-2.4456032819134768,53.63124477675582,1014.4757160341873,0.0,-3.786193133788506,0.3413143177685537,0.0006341495299583481
2019-01-09 22 A,0,2019-01-09,22,0,1,9,2,-2.904368019398129,54.98383869224137,1014.6896095115501,0.0,-3.8614452473987315,0.37913800225075084,0.0010720553805553296
2019-01-09 23 A,0,2019-01-09,23,0,1,9,2,-3.281397769814591,56.49110019180338,1014.7171713041412,0.0,-4.704760970198383,0.39787433003408706,0.001108398535929192
2019-01-09 24 A,0,2019-01-09,24,0,1,9,2,-3.491366434968475,56.90392933780406,1014.7171713041412,0.0,-21.474195288593723,0.3271003273040365,0.001108398535929192
2019-01-10 01 A,0,2019-01-10,01,0,1,10,3,-4.024437359779763,57.7989583265557,1014.6133049587655,0.0,3.6966622164149086,0.24059453921829257,0.0009991544625250046
2019-01-10 02 A,0,2019-01-10,02,0,1,10,3,-4.3208828645280954,58.182170531484225,1014.6133049587655,0.0,1.9931678074045198,0.1795710290138829,0.0007365837602448936
2019-01-10 03 A,0,2019-01-10,03,0,1,10,3,-4.6101238941742295,58.812722287610896,1014.5873381582904,0.0,1.2919721502086545,0.13853097989665938,0.0004391222598601184
2019-01-10 04 A,0,2019-01-10,04,0,1,10,3,-4.878317416204224,59.4781108292468,1014.5601895328008,0.0,0.9947296653884743,0.10901977153111046,8.326813276887436e-05
2019-01-10 05 A,0,2019-01-10,05,0,1,10,3,-5.013742539770087,60.19016128040034,1014.5601895328008,0.0,0.7262765965895336,0.09468823407001628,-0.00012754637234493524
2019-01-10 06 A,0,2019-01-10,06,0,1,10,3,-5.212058305966863,60.63106334498458,1014.6376093195759,0.0,0.5883652856451356,0.07328522792306831,-7.840804000888368e-05
2019-01-10 07 A,0,2019-01-10,07,0,1,10,3,-5.283482252676161,61.01991546665176,1014.8752545104605,0.0,0.5132992629356785,0.07233219527624521,0.00015579041213640687
2019-01-10 08 A,0,2019-01-10,08,0,1,10,3,-5.268220365375298,60.7522122734151,1015.1476997162994,0.0,0.3090576133761965,0.051095279782966734,0.0005266979596286333
2019-01-10 09 A,0,2019-01-10,09,0,1,10,3,-4.817285154642675,56.15275244308483,1015.3423037213548,0.0,0.11488445895854985,-0.03488041215824379,0.0007184991158961059
2019-01-10 10 A,0,2019-01-10,10,0,1,10,3,-3.6821587621179543,51.0908714960441,1015.3423037213548,0.0,-0.20128854524472456,-0.13129558522737228,0.0007441109647936516
2019-01-10 11 A,0,2019-01-10,11,0,1,10,3,-2.2245166730424075,46.35588083552627,1015.3102532455778,0.0,-0.5439991941374565,-0.22062284445100463,0.0007392993737733568
2019-01-10 12 A,0,2019-01-10,12,0,1,10,3,-0.9424520800234724,42.79244905436805,1014.9182971332028,0.0,-0.8120262313934672,-0.2890457818344057,0.00035296831483890825
2019-01-10 13 A,0,2019-01-10,13,0,1,10,3,0.08444383943729666,40.51006503132804,1014.2676442892617,0.0,-1.0162016298514205,-0.33185956510724723,-0.00036462775173711653
2019-01-10 14 A,0,2019-01-10,14,0,1,10,3,0.6941562308786787,38.96193406353,1013.8310234244773,0.0,-1.1313823341655171,-0.3614882327258673,-0.0010289255564586168
2019-01-10 15 A,0,2019-01-10,15,0,1,10,3,0.8412571857840263,38.59262198820288,1013.578931362046,0.0,-1.159685268921756,-0.3647536353982151,-0.0015453597094214101
2019-01-10 16 A,0,2019-01-10,16,0,1,10,3,0.7119813608959491,39.053593154269336,1013.5696658942059,0.0,-1.1477972214723007,-0.30451150735926646,-0.0017458524289316352
2019-01-10 17 A,0,2019-01-10,17,0,1,10,3,0.04536661785611883,41.28135138609873,1013.5696658942059,0.0,-1.0123206577410107,-0.19200142457356423,-0.0017458524289316352
2019-01-10 18 A,0,2019-01-10,18,0,1,10,3,-0.9847773850672294,44.84043073422055,1013.5765218038858,0.0,-0.5573072582457305,-0.03269164718674296,-0.0017075878394311695
2019-01-10 19 A,0,2019-01-10,19,0,1,10,3,-1.56266842842479,47.088353652721636,1013.8424677236876,0.0,0.6580879405410944,0.10038931384589875,-0.0010600157791558912
2019-01-10 20 A,0,2019-01-10,20,0,1,10,3,-2.1167408072207525,49.42017096335969,1014.1262255050766,0.0,-26.066847046817756,0.21994795429583017,-0.00013942945432734598
2019-01-10 21 A,0,2019-01-10,21,0,1,10,3,-2.5205214076406115,50.945302819289125,1014.4599357103921,0.0,-4.631057815976208,0.3075660652836035,0.0006203324532232989
2019-01-10 22 A,0,2019-01-10,22,0,1,10,3,-2.9593408835254005,52.220115261459824,1014.7098641618027,0.0,-4.517760006730146,0.35311136095968404,0.001115781676950355
2019-01-10 23 A,0,2019-01-10,23,0,1,10,3,-3.309998469342474,53.94104717378368,1014.7374259543938,0.0,-5.648995958513872,0.38120574362276954,0.001152126094024
2019-01-10 24 A,0,2019-01-10,24,0,1,10,3,-3.514201714707716,55.048219758860746,1014.7374259543938,0.0,-78.46228131559377,0.33348880088741323,0.001152126094024
2019-01-11 01 A,0,2019-01-11,01,0,1,11,4,-4.072672360552375,56.88499964196016,1014.786141187975,0.0,3.1356274243384856,0.268609571998327,0.001193416933076103
2019-01-11 02 A,0,2019-01-11,02,0,1,11,4,-4.459013485114605,57.26821184688868,1014.786141187975,0.0,1.8534610439460948,0.21618632643740063,0.0009307890469474398
2019-01-11 03 A,0,2019-01-11,03,0,1,11,4,-4.779056230929119,57.898763603015354,1014.7601743874999,0.0,1.2577427593527357,0.1715613781656427,0.0006251183200666667
2019-01-11 04 A,0,2019-01-11,04,0,1,11,4,-5.118722315953807,58.56415214465126,1014.7330257620102,0.0,1.0308188220251213,0.14954959346080193,0.0002691974734585584
2019-01-11 05 A,0,2019-01-11,05,0,1,11,4,-5.268858191725129,59.2762025958048,1014.7330257620102,0.0,0.7804161126069563,0.13512201761746395,2.2825835271351257e-05
2019-01-11 06 A,0,2019-01-11,06,0,1,11,4,-5.460975341403016,59.71710466038904,1014.8244376040547,0.0,0.6498422558146472,0.1070809298157754,8.574794566097438e-05
2019-01-11 07 A,0,2019-01-11,07,0,1,11,4,-5.51340189211681,59.94681883805251,1015.0822176392019,0.0,0.5688916970935379,0.08898742049516081,0.0003397841411868958
2019-01-11 08 A,0,2019-01-11,08,0,1,11,4,-5.493802810538843,60.10383932159497,1015.3546628450407,0.0,0.34894298489400705,0.05658503471731579,0.0005602379003719756
2019-01-11 09 A,0,2019-01-11,09,0,1,11,4,-4.91161147407043,55.794879855730315,1015.5492668500962,0.0,0.10150182107919598,-0.025726872616477763,0.0007520063894721882
2019-01-11 10 A,0,2019-01-11,10,0,1,11,4,-3.7687839067477134,51.18902198597885,1015.5492668500962,0.0,-0.21139578095840775,-0.11588747668330286,0.0007776147335231811
2019-01-11 11 A,0,2019-01-11,11,0,1,11,4,-2.311141817672166,46.39188759024771,1015.5172163743191,0.0,-0.5484924410787235,-0.2078449718581857,0.0007728048584207426
2019-01-11 12 A,0,2019-01-11,12,0,1,11,4,-1.0290772246532318,42.770985895500615,1015.1330080756102,0.0,-0.804686862464922,-0.27844591889346704,0.00039417492428569535
2019-01-11 13 A,0,2019-01-11,13,0,1,11,4,-0.016983075547390064,40.32754944715663,1014.4823552316691,0.0,-0.9968901021364021,-0.3246901423553728,-0.000337085272791814
2019-01-11 14 A,0,2019-01-11,14,0,1,11,4,0.5739593626528191,38.98454596592334,1014.0255995226221,0.0,-1.104102580200707,-0.34968115537138267,-0.001040918753396334
2019-01-11 15 A,0,2019-01-11,15,0,1,11,4,0.7792552315121978,38.85666634965869,1013.7595154049214,0.0,-1.1418425921690056,-0.35350774945091223,-0.001571024882723868
2019-01-11 16 A,0,2019-01-11,16,0,1,11,4,0.6499794066241206,39.33767603097571,1013.7502499370813,0.0,-1.1323352651274468,-0.2949590332895824,-0.0017714718248921636
2019-01-11 17 A,0,2019-01-11,17,0,1,11,4,0.023405835065182776,41.96602802171089,1013.7502499370813,0.0,-1.0062104476256324,-0.18017523301762284,-0.0017714718248921636
2019-01-11 18 A,0,2019-01-11,18,0,1,11,4,-0.9981376515976427,45.52510736983271,1013.7571058467613,0.0,-0.5681192543160378,-0.018683874820329852,-0.0017332158423092883
2019-01-11 19 A,0,2019-01-11,19,0,1,11,4,-1.576028694955203,47.91800637582148,1014.0230517665631,0.0,0.5314970122735709,0.12033906566699724,-0.0010934097307615414
2019-01-11 20 A,0,2019-01-11,20,0,1,11,4,-2.1167943380908243,50.24982368645953,1014.299061734286,0.0,123.64140150493121,0.24604208228185534,-0.0001806768707585615
2019-01-11 21 A,0,2019-01-11,21,0,1,11,4,-2.5205749385106833,52.304619691238706,1014.6327719396015,0.0,-5.391556445495859,0.3416757434332706,0.0005987742491563127
2019-01-11 22 A,0,2019-01-11,22,0,1,11,4,-2.9593944143954722,53.78190862619071,1014.8827003910121,0.0,-4.797721586870281,0.38411021013034297,0.0011079402649474012
2019-01-11 23 A,0,2019-01-11,23,0,1,11,4,-3.314868409959439,55.40794441438148,1014.960484305645,0.0,-6.099959131284307,0.40852104152648844,0.0011938190581346445
2019-01-11 24 A,0,2019-01-11,24,0,1,11,4,-3.5130432596726258,56.346208603331604,1014.960484305645,0.0,-151.0926264706716,0.34266241670956343,0.0011938190581346445
2019-01-12 01 A,0,2019-01-12,01,0,1,12,5,-3.8548104029029924,58.39055354876768,1014.911639336662,0.0,2.862002797643082,0.2826011166633794,0.00113886598993193
2019-01-12 02 A,0,2019-01-12,02,0,1,12,5,-4.1222649460257035,58.849480959706604,1014.911639336662,0.0,1.6156027229839716,0.22812874346544063,0.0008762991813163387
2019-01-12 03 A,0,2019-01-12,03,0,1,12,5,-4.3954700616652,59.480032715833275,1014.8856725361869,0.0,1.0764747819712872,0.1836863963337835,0.0005783410672764026
2019-01-12 04 A,0,2019-01-12,04,0,1,12,5,-4.663663583695194,60.05618609407857,1014.8585239106973,0.0,0.8502380200807617,0.14820041611235135,0.00022249623443976947
2019-01-12 05 A,0,2019-01-12,05,0,1,12,5,-4.852777729330057,60.76823654523211,1014.8585239106973,0.0,0.6397874192519061,0.12990107821571792,-2.3821945438162655e-05
2019-01-12 06 A,0,2019-01-12,06,0,1,12,5,-5.0564941920611455,61.20913860981635,1014.9803362940344,0.0,0.5253981656915959,0.10469968263123529,1.9559370730562182e-05
2019-01-12 07 A,0,2019-01-12,07,0,1,12,5,-5.110419637283388,61.845302877232186,1015.1648521215034,0.0,0.45469874964181883,0.09759475233929821,0.00020135544094430091
2019-01-12 08 A,0,2019-01-12,08,0,1,12,5,-5.090840274918313,62.15235241546197,1015.3326201095024,0.0,0.32064608705125613,0.06442478514187136,0.000414795492064245
2019-01-12 09 A,0,2019-01-12,09,0,1,12,5,-4.521567039692581,57.88938928511928,1015.5137759203202,0.0,0.09686473307637505,-0.016314360958335144,0.0005932896621933956
2019-01-12 10 A,0,2019-01-12,10,0,1,12,5,-3.1740111662223924,53.54342110699221,1015.5137759203202,0.0,-0.27789039131347515,-0.0998084792118947,0.0006188907786663892
2019-01-12 11 A,0,2019-01-12,11,0,1,12,5,-1.624545613096172,49.43634027114064,1015.4817254445431,0.0,-0.6516589192291216,-0.176831838876712,0.0006140772523094175
2019-01-12 12 A,0,2019-01-12,12,0,1,12,5,-0.3424810200772363,46.39274613179764,1015.0975171458342,0.0,-0.9294257764975943,-0.23656257332289454,0.00023549413982946015
2019-01-12 13 A,0,2019-01-12,13,0,1,12,5,0.7431210348415769,44.2159131937637,1014.4468643018931,0.0,-1.1469636880050809,-0.27762562587880274,-0.0005255983520716212
2019-01-12 14 A,0,2019-01-12,14,0,1,12,5,1.3755061922644696,43.58697023268497,1013.9901085928461,0.0,-1.2691571905816457,-0.295225858636208,-0.0011571948400323875
